"PERSON_ID","RACE","GENDER","start_year"
53571,"White","Female",2010
53572,"Black/African-American","Male",2013
53574,"White","Male",2012
53575,"Black/African-American","Female",2011
53576,"White","Female",2014
53577,"Black/African-American","Male",2013
53578,"White","Male",2015
53579,"Black/African-American","Female",2017
53580,"No Data","Female",2016
53581,"White","Male",2017
53582,"White","Male",2012
53585,"Black/African-American","Male",2011
53586,"Black/African-American","Male",2013
53588,"No Data","Male",2016
53589,"Black/African-American","Female",2013
53591,"White","Female",2012
53593,"Black/African-American","Female",2011
53597,"Black/African-American","Female",2016
53599,"White","Female",2015
53600,"White","Female",2016
53602,"Black/African-American","Female",2014
53603,"Black/African-American","Female",2016
53604,"Black/African-American","No Data",2015
53605,"No Data","Female",2010
53606,"White","Female",2015
53611,"Black/African-American","Female",2013
53612,"White","Female",2015
53613,"Black/African-American","Male",2015
53614,"White","Female",2016
53615,"White","Male",2014
53616,"Biracial/Multiracial","Female",2011
53618,"No Data","Female",2015
53619,"White","Male",2012
53620,"Black/African-American","Male",2017
53622,"No Data","Male",2015
53630,"White","Female",2010
53632,"Black/African-American","Female",2013
53635,"White","Male",2010
53638,"Black/African-American","Female",2012
53639,"Black/African-American","Female",2016
53640,"Black/African-American","Female",2011
53641,"White","Female",2014
53642,"Black/African-American","Female",2012
53645,"No Data","Male",2010
53646,"No Data","Female",2017
53650,"No Data","No Data",2011
53651,"White","Male",2011
53652,"White","Male",2010
53654,"Black/African-American","Female",2012
53659,"Black/African-American","Female",2012
53660,"Black/African-American","Female",2010
53662,"No Data","Male",2014
53663,"No Data","Male",2011
53665,"Black/African-American","Male",2010
53666,"White","Female",2013
53668,"White","Female",2012
53670,"Black/African-American","Female",2015
53674,"White","Male",2016
53675,"White","Female",2012
53676,"Black/African-American","Female",2012
53677,"No Data","Female",2012
53678,"Black/African-American","Female",2014
53679,"Asian","Female",2016
53680,"No Data","Female",2016
53681,"No Data","Female",2013
53687,"White","Male",2014
53689,"White","Male",2011
53692,"White","Female",2015
53694,"White","Female",2011
53696,"White","Male",2014
53700,"No Data","Female",2010
53702,"Black/African-American","Female",2010
53703,"No Data","Male",2017
53704,"No Data","Female",2010
53705,"White","Male",2011
53707,"White","Female",2013
53708,"Black/African-American","Female",2016
53709,"No Data","Female",2015
53710,"Black/African-American","Male",2014
53711,"Black/African-American","Female",2016
53712,"White","Male",2011
53714,"Black/African-American","Female",2010
53715,"White","Male",2013
53720,"Black/African-American","Female",2011
53721,"No Data","Female",2013
53723,"White","Female",2011
53727,"Asian","Male",2010
53728,"White","Female",2011
53734,"Black/African-American","Male",2012
53735,"Black/African-American","Female",2012
53736,"Black/African-American","Female",2011
53737,"White","Female",2014
53739,"White","Male",2017
53741,"Black/African-American","Female",2016
53742,"Biracial/Multiracial","Female",2010
53743,"Black/African-American","Male",2013
53744,"White","Female",2013
53746,"No Data","Male",2016
53749,"White","Female",2012
53750,"White","Male",2015
53755,"Biracial/Multiracial","Female",2011
53756,"Black/African-American","Female",2015
53757,"Black/African-American","Male",2014
53759,"Black/African-American","Female",2017
53761,"Black/African-American","Female",2013
53763,"Black/African-American","Male",2011
53766,"Black/African-American","Male",2011
53767,"White","Female",2016
53768,"White","Female",2014
53770,"No Data","Female",2017
53771,"White","Female",2017
53772,"White","Female",2010
53773,"Black/African-American","Female",2016
53774,"No Data","Female",2014
53775,"Black/African-American","Female",2010
53776,"White","Female",2015
53778,"Black/African-American","Male",2012
53779,"Black/African-American","Male",2012
53780,"White","Male",2015
53781,"Black/African-American","Female",2015
53782,"Biracial/Multiracial","Female",2013
53785,"White","Male",2016
53790,"Black/African-American","Female",2016
53791,"Black/African-American","Female",2012
53793,"White","Female",2011
53795,"Black/African-American","Female",2016
53797,"White","Male",2015
53798,"White","Female",2016
53800,"White","Female",2013
53804,"Black/African-American","Female",2017
53808,"White","Male",2015
53812,"No Data","Female",2017
53813,"White","Male",2012
53814,"White","Male",2010
53815,"White","Male",2011
53816,"White","Female",2012
53818,"No Data","Female",2015
53819,"White","Male",2015
53820,"White","Female",2012
53822,"Black/African-American","Female",2012
53825,"White","Male",2016
53827,"White","Male",2011
53828,"White","Female",2011
53829,"Black/African-American","Male",2012
53832,"No Data","Male",2011
53833,"White","Female",2010
53841,"White","Male",2011
53842,"White","Female",2012
53844,"White","Female",2017
53845,"Black/African-American","Female",2013
53847,"No Data","Female",2013
53848,"Black/African-American","Female",2010
53849,"No Data","Female",2011
53853,"White","Female",2016
53854,"Black/African-American","Female",2011
53856,"Black/African-American","Female",2016
53857,"No Data","Female",2016
53859,"Black/African-American","Male",2016
53860,"White","Male",2016
53861,"White","Female",2010
53862,"Black/African-American","Female",2017
53864,"Black/African-American","Female",2011
53865,"White","Female",2010
53866,"White","Female",2016
53867,"White","Female",2012
53868,"White","Female",2010
53869,"White","Female",2017
53872,"Black/African-American","Female",2015
53873,"Black/African-American","Female",2013
53877,"No Data","Female",2010
53878,"Black/African-American","Female",2012
53879,"White","Female",2013
53880,"White","Male",2012
53882,"White","Female",2017
53883,"No Data","Female",2013
53884,"No Data","Male",2017
53885,"No Data","Female",2017
53886,"Black/African-American","Female",2010
53888,"Black/African-American","Male",2016
53889,"White","Male",2014
53890,"Black/African-American","Female",2010
53891,"Black/African-American","Male",2016
53892,"No Data","Female",2015
53894,"White","Female",2017
53895,"No Data","Female",2016
53896,"No Data","Female",2010
53897,"White","Female",2010
53899,"No Data","Female",2016
53900,"White","Female",2013
53902,"No Data","Female",2011
53903,"Black/African-American","Male",2016
53904,"Black/African-American","Female",2013
53905,"Black/African-American","Male",2016
53907,"White","Male",2010
53908,"White","Female",2010
53911,"White","Female",2012
53912,"White","Male",2011
53914,"White","Male",2014
53915,"White","Female",2010
53916,"White","Male",2011
53918,"White","Male",2011
53920,"White","Female",2017
53921,"No Data","Male",2017
53922,"White","Female",2011
53924,"No Data","Female",2010
53925,"No Data","Female",2011
53926,"Black/African-American","Female",2014
53927,"Black/African-American","Male",2012
53929,"No Data","Female",2010
53931,"Black/African-American","Male",2011
53936,"White","Female",2015
53937,"Black/African-American","Female",2010
53940,"Black/African-American","Female",2010
53943,"Biracial/Multiracial","Female",2010
53944,"White","Female",2011
53946,"Black/African-American","Female",2010
53947,"Black/African-American","Female",2013
53948,"White","Male",2013
53952,"Black/African-American","Male",2015
53953,"Black/African-American","Male",2012
53954,"White","Male",2013
53956,"Asian","Male",2012
53958,"White","Male",2010
53959,"White","Female",2012
53961,"Black/African-American","Female",2016
53963,"White","Male",2016
53964,"No Data","Female",2016
53968,"White","Female",2011
53969,"Black/African-American","Male",2013
53971,"White","Female",2012
53972,"White","Female",2011
53975,"White","Male",2016
53976,"White","Female",2013
53978,"White","Male",2011
53979,"White","Female",2016
53980,"White","Male",2013
53981,"Black/African-American","Female",2010
53982,"White","Female",2010
53984,"No Data","Female",2013
53985,"White","Male",2016
53986,"No Data","Female",2012
53989,"Black/African-American","Female",2012
53990,"White","Male",2010
53991,"Biracial/Multiracial","Female",2011
53993,"White","Male",2015
53995,"White","Male",2016
53996,"White","Female",2012
53997,"White","Female",2014
53998,"White","Male",2016
54000,"White","Male",2015
54002,"Black/African-American","Male",2016
54005,"Black/African-American","Male",2011
54008,"White","Female",2010
54010,"White","Male",2012
54011,"White","Male",2016
54012,"Black/African-American","Male",2011
54013,"White","Female",2010
54014,"White","Female",2017
54020,"White","Female",2016
54021,"Biracial/Multiracial","Female",2012
54022,"White","Female",2013
54024,"Black/African-American","Female",2011
54026,"Black/African-American","Female",2010
54027,"Black/African-American","Male",2014
54031,"White","Female",2013
54033,"White","Male",2013
54034,"No Data","Female",2016
54035,"Black/African-American","Female",2011
54036,"Black/African-American","Male",2011
54037,"White","Female",2010
54038,"White","Male",2011
54039,"Black/African-American","Female",2015
54040,"Black/African-American","Female",2016
54041,"Black/African-American","Male",2011
54043,"White","Female",2013
54046,"White","Male",2014
54047,"White","Female",2016
54050,"White","Female",2010
54052,"No Data","Male",2015
54053,"Black/African-American","Female",2010
54054,"Black/African-American","Female",2017
54055,"White","Female",2015
54056,"No Data","Female",2017
54057,"No Data","Male",2017
54058,"Black/African-American","Female",2011
54059,"Black/African-American","Female",2011
54060,"Biracial/Multiracial","Male",2011
54062,"No Data","Female",2015
54064,"Black/African-American","Female",2014
54065,"White","Female",2015
54066,"White","Female",2010
54068,"White","Female",2010
54069,"Black/African-American","Male",2010
54070,"White","Male",2016
54074,"White","Female",2017
54075,"Black/African-American","Male",2013
54076,"Black/African-American","Female",2013
54077,"No Data","Female",2016
54078,"No Data","Female",2015
54079,"Black/African-American","Female",2010
54081,"White","Female",2011
54082,"White","Male",2015
54084,"No Data","Male",2016
54087,"Black/African-American","Female",2010
54088,"White","Male",2011
54089,"White","Female",2011
54091,"Black/African-American","Female",2012
54093,"White","Female",2016
54095,"White","Male",2013
54096,"Black/African-American","Female",2010
54097,"White","Female",2014
54098,"White","Female",2016
54099,"White","Male",2014
54100,"White","Female",2011
54101,"Black/African-American","Female",2016
54102,"Black/African-American","Male",2015
54103,"White","Female",2016
54104,"White","Female",2010
54105,"Black/African-American","Female",2010
54106,"No Data","Female",2012
54108,"White","Male",2010
54110,"Black/African-American","Female",2015
54113,"White","Male",2014
54114,"White","Female",2015
54115,"Black/African-American","Female",2011
54116,"Black/African-American","Female",2011
54118,"White","Male",2012
54119,"White","Female",2011
54120,"White","Female",2016
54121,"No Data","Female",2016
54122,"No Data","Male",2013
54123,"White","Male",2011
54124,"Black/African-American","Female",2016
54126,"Black/African-American","Female",2016
54128,"White","Female",2016
54129,"Black/African-American","Female",2013
54130,"Asian","Female",2010
54131,"No Data","Male",2017
54134,"No Data","Female",2016
54137,"Black/African-American","Female",2010
54138,"White","Female",2010
54139,"White","Male",2016
54141,"White","Male",2010
54142,"White","Female",2013
54144,"Black/African-American","Male",2012
54147,"No Data","Male",2015
54148,"White","Female",2016
54149,"White","Female",2010
54150,"Black/African-American","Male",2016
54153,"White","Male",2012
54155,"Black/African-American","Male",2016
54156,"White","Female",2011
54157,"White","Male",2015
54158,"Black/African-American","Female",2011
54159,"White","Female",2011
54162,"White","Female",2013
54164,"No Data","Female",2015
54165,"White","Female",2013
